name,price,spec_score,user_rating,cpu1,cpu2,ram,hdd,ssd,gpu,display,os,warranty
Honor MagicBook Pro 2020 Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win10/ 2GB Graph),61999,56,4.25,10th Gen Intel Core i5 1035G1,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,2 GB NVIDIA GeForce MX350,"16.1 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Honor MagicBook 2019 Laptop (2nd Gen Ryzen 5/ 8GB/ 256GB SSD/ Win10),42000,44,4.55,AMD Ryzen 5 2500U 2500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon Vega 8,"14 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Honor MagicBook Pro 16 Laptop (8th Gen Core i7/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),61999,47,4.1,8th Gen Intel Core i7,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,2 GB Nvidia GeForce MX250,"16.1 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Honor MagicBook Pro 16 Laptop (8th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 2GB Graph),79999,51,4.4,8th Gen Intel Core i7,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,1 TB SSD,2 GB Nvidia GeForce MX250,"16.1 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Avita Liber E AM14A2INF56F Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),32030,51,4.75,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated Iris Xe,"14.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Liber Liber E AM14A2INL54F Laptop (AMD Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win11 Home),22960,45,4.75,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,AMD Radeon,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),19155,38,4.75,Intel Celeron  N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated UHD Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Pura NS14A6INT441 Laptop (8th Gen Core i3/ 4GB/ 256GB SSD/ Win10),29400,41,4.1,8th Gen Intel Core i3 8145U,"Dual Core, 4 Threads",4 GB  RAM,NULL,256 GB SSD,Intel UHD Graphics 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Liber AM15A2INT56F Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),26990,46,4.05,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB  RAM,NULL,512 GB SSD,Intel Integrated Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Liber V14 NS14A8INV562 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10 Home),49990,54,4.15,3rd Gen AMD Ryzen 5  3500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon Vega 8,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Liber NS14A8INV561 Laptop (Ryzen 5-3500U/ 8GB/ 512GB SSD/ Win10 Home),49990,53,4.5,3rd Gen AMD Ryzen 5  3500U,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,AMD Radeon Vega 8,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Liber NS13A1 Laptop (7th Gen Core i5/ 8GB/ 512GB SSD/ Win10),58999,51,4.6,7th Gen Intel Core i5 7Y54,"Dual Core, 4 Threads",8 GB DDR3 RAM,NULL,512 GB SSD,Intel HD Graphics 615,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Pura S101 Laptop (Celeron N4020/ 8GB/256GB SSD/ Win11 Home),16990,36,4.6,Intel Celeron  N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,NULL,256 GB SSD,Intel Integrated UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Satus Ultimus S111 Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),15990,41,4.5,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,NULL,128 GB SSD,Intel Integrated UHD Graphics,"14.1 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Essential NE14A2INC433 Laptop (Celeron N4000/ 4GB/ 128 GB SSD/ Win10 Home),19200,34,4.05,Intel Celeron N4000 N4000 ,"Dual Core, 2 Threads",4 GB DDR4  RAM,NULL,128 GB SSD,Intel UHD Graphics 600,"14 inches, 1920 x 1080 pixels",Windows 10  OS,2 Year Warranty
Avita Liber NS14A8INR671 Laptop (10th Gen Ci7/ 16GB/ 1TB SSD/ Win10 Home),38990,62,4.35,10th Gen Intel Core i7 10510U,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,1 TB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Pura NS14A6 Laptop (AMD A9/ 4GB/ 128GB SSD/ Win10),22990,35,4.25,8th Gen Amd A9 9420,3 Cores,4 GB  RAM,NULL,128 GB SSD,Intel UHD Graphics 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Liber NS13A2 Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),85990,52,4.3,8th Gen Intel Core i5 8250U,"Quad Core, 8 Threads",8 GB DDR3 RAM,NULL,512 GB SSD,Intel UHD 620,"13.3 inches, 1920 x 1080 pixels",Windows 10 OS,NULL
Avita Essential Lite 14 Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11),27990,39,4.6,Intel Celeron  N4020,"Dual Core, 2 Threads",8 GB DDR4  RAM,NULL,256 GB SSD,Intel Integrated Graphics,"14 inches, 1920 x 1080 pixels",Windows 11 OS,1 Year Warranty
Avita Pura NS14A6INV561-IBB Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),29990,51,4.4,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8 GB DDR3 RAM,NULL,512 GB SSD,AMD Radeon Vega,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Pura E NS14A6 Laptop (10th Gen Core i3/ 4GB/ 256GB SSD/ Win10),19990,44,4,10th Gen Intel Core i3 10110U,"Dual Core, 4 Threads",4 GB  RAM,NULL,256 GB SSD,Intel UHD Graphics 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Admiro NS14A5INR672-FC Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home),132590,61,4.4,10th Gen Intel Core i7 10510U,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,1 TB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Admiror NS14A5INR672-FC Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Home),132590,60,4.1,10th Gen Intel Core i7 10510U,"Quad Core, 8 Threads",16 GB DDR4 RAM,NULL,512 GB SSD,Intel Integrated UHD,"14 inches, 1920 x 1080 pixels",Windows 10 OS,1 Year Warranty
Avita Admiror NS14A5INF562 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),54990,46,4.1,10th Gen Intel Core i5 10210u ,"Quad Core, 8 Threads",8 GB DDR4 RAM,NULL,512 GB SSD,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",Windows 10  OS,1 Year Warranty
